Ano;Mês;Município;Município do Porto de Saída;Aparelho de Pesca;Nível Taxonômico;Pescado;Tipo de Pesca;kg no Período;nº de descargas do período;nº de Unidades Produtivas;valor estimado no período
2017;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Robalo;Artesanal;14.00;2;2;R$ 234.00
2017;10;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;23.00;2;2;R$ 163.08
2017;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;150.00;2;2;R$ 300.00
2017;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;12.00;1;1;R$ 24.00
2017;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;237.00;2;2;R$ 1185.00
2017;10;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Miraguaia;Artesanal;133.00;3;2;R$ 689.00
2017;10;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;345.00;9;2;R$ 970.00
2017;10;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;30.00;1;1;R$ 150.00
2017;10;Paranaguá;Paranaguá;espinhel-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;49.00;1;1;R$ 245.00
2017;10;Paranaguá;Paranaguá;extrativismo;Molusco;Berbigão;Artesanal;22640.00;13;2;R$ 12452.00
2017;10;Paranaguá;Paranaguá;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;161.00;13;6;R$ 1247.50
2017;10;Paranaguá;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;1353.73;20;5;R$ 2098.40
2017;10;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul;Artesanal;153.72;6;5;R$ 2152.00
2017;10;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul-danae;Artesanal;152.52;10;4;R$ 524.00
2017;10;Paranaguá;Paranaguá;gaiola;Peixe Ósseo;Baiacú;Artesanal;351.00;29;11;R$ 3245.00
2017;10;Paranaguá;Paranaguá;gerival;Crustáceo;Camarão-estuarino;Artesanal;18.9448;10;8;R$ 716.00
2017;10;Paranaguá;Paranaguá;gerival;Peixe Ósseo;Miraguaia;Artesanal;15.00;1;1;R$ 90.00
2017;10;Paranaguá;Paranaguá;indeterminado;Peixe Ósseo;Parambiju;Artesanal;20.00;1;1;R$ 340.00
2017;10;Paranaguá;Paranaguá;indeterminado;Peixe Ósseo;Robalo;Artesanal;15.00;1;1;R$ 225.00
2017;10;Paranaguá;Paranaguá;linha-de-mão;Peixe Ósseo;Pescada-amarela;Artesanal;5.00;1;1;R$ 60.00
2017;10;Paranaguá;Paranaguá;puçá;Crustáceo;Siri-azul;Artesanal;1.72;1;1;R$ 20.00
2017;10;Paranaguá;Paranaguá;puçá;Crustáceo;Siri-azul-danae;Artesanal;3.00;1;1;R$ 0.00
2017;10;Paranaguá;Paranaguá;;;;Artesanal;0.00;8;5;R$ 0.00
2017;10;Paranaguá;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;30.00;1;1;R$ 300.00
2017;10;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;34.00;2;2;R$ 122.00
2017;10;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;10.00;1;1;R$ 20.00
2017;10;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;64.80;2;1;R$ 1425.60
2017;10;Paranaguá;Pontal do Paraná;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;16.00;2;1;R$ 64.00
2017;10;Paranaguá;Pontal do Paraná;espinhel-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;67.00;1;1;R$ 134.00
2017;10;Paranaguá;Pontal do Paraná;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;20.00;1;1;R$ 100.00
2017;10;Paranaguá;Pontal do Paraná;espinhel-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;13.00;1;1;R$ 65.00
2017;10;Paranaguá;Pontal do Paraná;gerival;Crustáceo;Camarão-estuarino;Artesanal;4.00;1;1;R$ 80.00
2017;10;Pontal do Paraná;Paranaguá;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;118.00;1;1;R$ 944.00
2017;10;Pontal do Paraná;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;2.00;1;1;R$ 30.00
2017;10;Pontal do Paraná;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;3.00;1;1;R$ 45.00
2017;10;Pontal do Paraná;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Pescada-amarela;Artesanal;10.00;1;1;R$ 250.00
2017;10;Pontal do Paraná;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;122.84;2;1;R$ 260.00
2017;10;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;10120.20;205;26;R$ 93801.00
2017;10;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Peixe Ósseo;Maria-luíza;Artesanal;3.00;1;1;R$ 0.00
2017;10;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-legítimo;Artesanal;109.60;43;4;R$ 4359.00
2017;10;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;4086.00;162;18;R$ 55481.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;95.50;25;4;R$ 3889.80
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Cação-anjo;Artesanal;48.00;4;1;R$ 960.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Cação-rola-rola;Artesanal;93.00;6;3;R$ 1745.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Cambeva;Artesanal;7.00;1;1;R$ 140.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Raia-manteiga;Artesanal;92.00;7;1;R$ 1840.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Tintureira;Artesanal;14.00;1;1;R$ 280.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Viola;Artesanal;365.00;13;4;R$ 4170.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;106.00;8;6;R$ 572.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;756.00;27;5;R$ 4415.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;556.00;26;8;R$ 3092.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Galo;Artesanal;7.00;1;1;R$ 42.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;30.00;3;2;R$ 600.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;432.00;15;4;R$ 3220.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;18.00;2;2;R$ 380.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;108.00;6;3;R$ 1860.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-cambucu;Artesanal;9.00;1;1;R$ 81.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;737.10;48;8;R$ 5393.50
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;16.00;2;2;R$ 160.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Galo;Artesanal;9.00;1;1;R$ 72.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescada-amarela;Artesanal;102.00;7;2;R$ 2040.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescada-branca;Artesanal;148.00;9;3;R$ 2220.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;160.00;8;3;R$ 1600.00
2017;10;Pontal do Paraná;Pontal do Paraná;emalhes-diversos;Peixe Ósseo;Robalo;Artesanal;98.00;3;1;R$ 2615.00
2017;10;Pontal do Paraná;Pontal do Paraná;espinhel-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;14.00;1;1;R$ 42.00
2017;10;Pontal do Paraná;Pontal do Paraná;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;10.00;1;1;R$ 40.00
2017;10;Pontal do Paraná;Pontal do Paraná;;;;Artesanal;0.00;9;5;R$ 0.00
2017;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;36.00;5;2;R$ 720.00
2017;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;48.00;6;4;R$ 960.00
2017;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;43.00;4;3;R$ 430.00
2017;11;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;65.00;4;3;R$ 714.00
2017;11;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Pararê;Artesanal;136.00;5;2;R$ 816.00
2017;11;Antonina;Antonina;espinhel-de-fundo;Peixe Ósseo;Pararê;Artesanal;57.00;3;2;R$ 342.00
2017;11;Antonina;Antonina;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;472.872;13;8;R$ 3365.00
2017;11;Antonina;Antonina;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;131.00;6;2;R$ 1965.00
2017;11;Antonina;Antonina;extrativismo;Molusco;Ostra;Artesanal;102.09;6;1;R$ 615.00
2017;11;Antonina;Antonina;gerival;Crustáceo;Camarão-estuarino;Artesanal;24.50;8;2;R$ 617.50
2017;11;Antonina;Antonina;puçá;Crustáceo;Siri-azul;Artesanal;316.64;69;9;R$ 6110.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Caratinga;Artesanal;29.00;3;2;R$ 318.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Parati;Artesanal;31.00;4;1;R$ 326.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Pescada-amarela;Artesanal;8.00;2;2;R$ 160.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Pescada-foguete;Artesanal;55.00;5;4;R$ 586.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;39.50;8;6;R$ 790.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Saguá;Artesanal;72.00;9;6;R$ 720.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Sardinha-xingó;Artesanal;131.00;9;2;R$ 835.00
2017;11;Antonina;Antonina;tarrafa;Peixe Ósseo;Tainha;Artesanal;73.50;10;7;R$ 752.00
2017;11;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Baiacú;Artesanal;85.50;26;3;R$ 1322.50
2017;11;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Pescada-amarela;Artesanal;30.50;5;2;R$ 610.00
2017;11;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;31.50;6;3;R$ 630.00
2017;11;Guaraqueçaba;Guaraqueçaba;arrasto-de-mão;Crustáceo;Camarão-estuarino;Artesanal;80.00;1;1;R$ 1280.00
2017;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;8798.40;130;23;R$ 57853.53
2017;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Molusco;Lula;Artesanal;2.00;2;2;R$ 0.00
2017;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Peixe Cartilaginoso;Cações agrupados;Artesanal;2.00;1;1;R$ 10.00
2017;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Peixe Ósseo;Bagre-amarelo;Artesanal;0.50;1;1;R$ 1.50
2017;11;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Peixe Ósseo;Maria-luíza;Artesanal;11.50;5;4;R$ 0.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;20.00;2;2;R$ 28.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;23.00;2;2;R$ 230.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;2.00;1;1;R$ 100.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Cartilaginoso;Cações agrupados;Artesanal;43.70;4;3;R$ 247.20
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Cartilaginoso;Raia-ticonha;Artesanal;3.00;1;1;R$ 0.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;79.00;16;10;R$ 198.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;1486.00;104;26;R$ 5251.85
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;38.50;6;4;R$ 97.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Canhanha;Artesanal;10.50;2;1;R$ 21.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Carapeba;Artesanal;111.00;12;4;R$ 289.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Caratinga;Artesanal;2.50;1;1;R$ 0.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;376.00;18;9;R$ 925.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;16.00;3;3;R$ 130.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;8.00;1;1;R$ 120.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;53.50;4;4;R$ 102.25
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Parambiju;Artesanal;14.00;1;1;R$ 140.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pararê;Artesanal;4.50;1;1;R$ 9.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;90.00;4;4;R$ 115.10
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;70.00;6;4;R$ 170.20
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;58.50;4;4;R$ 900.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;209.00;29;16;R$ 1695.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-dentão;Artesanal;8.00;1;1;R$ 56.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;1151.70;36;13;R$ 6406.70
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;10.00;1;1;R$ 150.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;371.90;35;7;R$ 7824.90
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;95.00;11;6;R$ 1098.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;70.00;9;6;R$ 433.75
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;9.00;1;1;R$ 27.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;34.00;8;6;R$ 232.17
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Bagre-branco;Artesanal;5.00;1;1;R$ 30.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Carapeba;Artesanal;45.00;2;2;R$ 72.50
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;253.00;12;7;R$ 661.40
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;1051.50;48;15;R$ 1533.63
2017;11;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;166.00;15;5;R$ 730.50
2017;11;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Guaivira;Artesanal;3.00;1;1;R$ 15.00
2017;11;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Parati;Artesanal;3.00;1;1;R$ 3.78
2017;11;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Robalo;Artesanal;2.00;1;1;R$ 30.00
2017;11;Guaraqueçaba;Guaraqueçaba;espinhéis-diversos;Peixe Cartilaginoso;Tintureira;Artesanal;100.00;1;1;R$ 500.00
2017;11;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;18.00;1;1;R$ 39.60
2017;11;Guaraqueçaba;Guaraqueçaba;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;35.258;4;3;R$ 148.80
2017;11;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;403.08;9;8;R$ 1000.00
2017;11;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul;Artesanal;59.70;7;5;R$ 800.00
2017;11;Guaraqueçaba;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;159.00;19;14;R$ 1053.00
2017;11;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Baiacú;Artesanal;12.50;3;2;R$ 107.50
2017;11;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Carapeba;Artesanal;2.50;1;1;R$ 0.00
2017;11;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Pararê;Artesanal;1.50;1;1;R$ 3.00
2017;11;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Parati;Artesanal;65.00;3;3;R$ 125.80
2017;11;Guaraqueçaba;Guaraqueçaba;tarrafa;Peixe Ósseo;Tainha;Artesanal;22.00;2;2;R$ 120.00
2017;11;Guaraqueçaba;Guaraqueçaba;vara-de-pesca;Peixe Ósseo;Baiacú;Artesanal;8.00;1;1;R$ 64.00
2017;11;Guaraqueçaba;Guaraqueçaba;;;;Artesanal;0.00;19;17;R$ 0.00
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;3388.50;170;47;R$ 135881.20
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Industrial;800.00;1;1;R$ 32000.00
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-santana;Artesanal;16305.00;3;2;R$ 0.00
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;69664.00;228;54;R$ 582717.80
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Industrial;3500.00;1;1;R$ 29750.00
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Siri-azul;Artesanal;91.00;1;1;R$ 140.00
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Mistura;Artesanal;2732.80;60;36;R$ 3001.56
2017;11;Guaratuba;Guaratuba;arrasto-duplo;Peixe Ósseo;Mistura;Industrial;100.00;1;1;R$ 100.00
